qa_id,key,kind,score
training_2566,DBAC,perm,1.0
training_2566,A<B,pair,-1.2343749701976776
training_2566,A<C,pair,0.40625
training_2566,A<D,pair,-1.0937500298023224
training_2566,B<C,pair,1.3593750447034836
training_2566,B<D,pair,1.0781250298023224
training_2566,C<D,pair,-0.890625
training_3126,A,letter,-0.565771222114563
training_3126,B,letter,-2.518896102905273
training_3126,C,letter,-3.8157711029052734
training_3126,D,letter,-1.112646222114563
training_0405,A,letter,-2.654676675796509
training_0405,B,letter,-7.060926914215088
training_0405,C,letter,-6.076551914215088
training_0405,D,letter,-0.0765517130494117
training_1216,A,present,-7.218750196625479
training_1216,B,present,1.2187499701976776
training_1216,C,present,-4.53124993853271
training_1216,D,present,-3.968750104308128
training_2020,A,letter,-6.678477764129639
training_2020,B,letter,-2.2409777641296387
training_2020,C,letter,-0.1472276896238327
training_2020,D,letter,-3.5534777641296387
training_3128,A,letter,-3.943882465362549
training_3128,B,letter,-2.615757465362549
training_3128,C,letter,-0.162632554769516
training_3128,D,letter,-2.865757465362549
training_0408,A,letter,-2.76308012008667
training_0408,B,letter,-0.9662051796913148
training_0408,C,letter,-4.62245512008667
training_0408,D,letter,-0.6068301796913147
training_1219,A,present,-4.656249794177711
training_1219,B,present,-2.328124932944774
training_1219,C,present,0.5468750298023224
training_1219,D,present,-3.9531249534338713
training_2023,A,letter,-2.8708410263061523
training_2023,B,letter,-0.3864660263061523
training_2023,C,letter,-3.5739660263061523
training_2023,D,letter,-1.4489660263061523
training_3131,A,letter,-0.9943812489509584
training_3131,B,letter,-1.1193811893463137
training_3131,C,letter,-2.353756189346313
training_3131,D,letter,-1.5725061893463137
training_0417,A,letter,-4.756235122680664
training_0417,B,letter,-0.5999849438667297
training_0417,C,letter,-3.084359884262085
training_0417,D,letter,-0.9281099438667296
training_1228,A,present,-6.96875020978041
training_1228,B,present,-2.3281249403953552
training_1228,C,present,-1.0156249403953552
training_1228,D,present,1.7343749552965164
training_2032,A,letter,-0.7095820903778076
training_2032,B,letter,-3.693957090377808
training_2032,C,letter,-2.522082090377808
training_2032,D,letter,-0.9127070903778076
training_3140,A,letter,-1.9418329000473025
training_3140,B,letter,-1.6137079000473022
training_3140,C,letter,-0.9262079000473022
training_3140,D,letter,-1.3637079000473022
training_0421,A,letter,-1.7714335918426514
training_0421,B,letter,-2.552683591842652
training_0421,C,letter,-3.7558085918426514
training_0421,D,letter,-0.3183085918426513
training_1232,A,present,-0.9531250298023224
training_1232,B,present,-1.4062499701976776
training_1232,C,present,-3.000000026077032
training_1232,D,present,-0.5468750596046448
training_2036,A,letter,-1.1634981632232666
training_2036,B,letter,-4.304122924804688
training_2036,C,letter,-2.2416231632232666
training_2036,D,letter,-0.5697481632232666
training_2572,ADBC,perm,1.0
training_2572,A<B,pair,1.015625
training_2572,A<C,pair,0.296875
training_2572,A<D,pair,0.25
training_2572,B<C,pair,0.21875
training_2572,B<D,pair,-0.015625
training_2572,C<D,pair,-0.109375
training_3144,A,letter,-0.3218676149845123
training_3144,B,letter,-4.8374924659729
training_3144,C,letter,-3.1656177043914795
training_3144,D,letter,-1.49374258518219
training_0424,A,letter,-3.599611759185791
training_0424,B,letter,-6.037111759185791
training_0424,C,letter,-2.380861759185791
training_0424,D,letter,-0.1308618634939193
training_1235,A,present,0.328125
training_1235,B,present,-6.21874984074384
training_1235,C,present,-0.28125
training_1235,D,present,-5.093750111293048
training_2039,A,letter,-0.5091292262077332
training_2039,B,letter,-2.571629285812378
training_2039,C,letter,-1.493504285812378
training_2039,D,letter,-2.337254285812378
training_2575,DBAC,perm,1.0
training_2575,A<B,pair,0.625
training_2575,A<C,pair,4.109374906867743
training_2575,A<D,pair,-0.3125
training_2575,B<C,pair,3.1562500335276127
training_2575,B<D,pair,-1.4374999850988388
training_2575,C<D,pair,-5.546874781139195
training_3147,A,letter,-0.3004739880561828
training_3147,B,letter,-4.331724166870117
training_3147,C,letter,-1.519223928451538
training_3147,D,letter,-3.628598928451538
training_0428,A,letter,-2.4599854946136475
training_0428,B,letter,-0.1162355095148086
training_0428,C,letter,-4.850610733032227
training_0428,D,letter,-4.163110733032227
training_1239,A,present,-0.4375
training_1239,B,present,-0.328125
training_1239,C,present,-1.0781250596046448
training_1239,D,present,-0.9218750298023224
training_2043,A,letter,-2.5591061115264893
training_2043,B,letter,-1.1684811115264893
training_2043,C,letter,-1.2934811115264893
training_2043,D,letter,-1.0903561115264893
training_3151,A,letter,-1.0156632661819458
training_3151,B,letter,-2.484413146972656
training_3151,C,letter,-3.359413146972656
training_3151,D,letter,-0.6562882661819458
training_0429,A,letter,-0.3721095025539398
training_0429,B,letter,-1.6377345323562622
training_0429,C,letter,-2.7002344131469727
training_0429,D,letter,-3.0596094131469727
training_1240,A,present,-2.640624932944774
training_1240,B,present,-2.0312501043081284
training_1240,C,present,-2.921874977648258
training_1240,D,present,-0.9999999701976776
training_2044,A,letter,-2.381714344024658
training_2044,B,letter,-1.6629643440246582
training_2044,C,letter,-1.4910893440246582
training_2044,D,letter,-0.7098393440246582
training_3152,A,letter,-3.435561180114746
training_3152,B,letter,-3.107436180114746
training_3152,C,letter,-0.9980611205101012
training_3152,D,letter,-0.5918111205101013
training_0430,A,letter,-3.812615633010864
training_0430,B,letter,-1.8751156330108645
training_0430,C,letter,-0.2188655734062194
training_0430,D,letter,-3.906365633010864
training_1241,A,present,-5.124999860301614
training_1241,B,present,-6.546875166124664
training_1241,C,present,-0.203125
training_1241,D,present,-0.765625
training_2045,A,letter,-1.5083589553833008
training_2045,B,letter,-2.227108955383301
training_2045,C,letter,-1.6802339553833008
training_2045,D,letter,-0.7271089553833008
training_3153,A,letter,-0.1303362846374511
training_3153,B,letter,-3.005336284637451
training_3153,C,letter,-3.333461284637451
training_3153,D,letter,-3.333461284637451
training_0432,A,letter,-3.986437320709229
training_0432,B,letter,-0.0333122536540031
training_0432,C,letter,-5.5333123207092285
training_0432,D,letter,-4.6895623207092285
training_1243,A,present,-2.140624962747097
training_1243,B,present,-2.531250022351742
training_1243,C,present,-3.140625074505806
training_1243,D,present,-2.3593750298023224
training_2047,A,letter,-0.197419062256813
training_2047,B,letter,-3.916169166564941
training_2047,C,letter,-2.8380441665649414
training_2047,D,letter,-2.3067941665649414
training_3155,A,letter,-3.078547954559326
training_3155,B,letter,-0.2660480737686157
training_3155,C,letter,-2.500422954559326
training_3155,D,letter,-2.266047954559326
training_0438,A,letter,-4.62103271484375
training_0438,B,letter,-9.46478271484375
training_0438,C,letter,-0.0116576869040727
training_0438,D,letter,-6.44915771484375
training_1249,A,present,-3.0781248807907104
training_1249,B,present,-3.624999936670065
training_1249,C,present,-6.406249993713573
training_1249,D,present,-10.046875126528905
training_2053,A,letter,-0.0263435244560241
training_2053,B,letter,-4.30759334564209
training_2053,C,letter,-5.33884334564209
training_2053,D,letter,-4.91696834564209
training_2583,DBAC,perm,1.0
training_2583,A<B,pair,-2.656250014901161
training_2583,A<C,pair,-1.203125
training_2583,A<D,pair,-1.328125
training_2583,B<C,pair,-0.3125
training_2583,B<D,pair,0.078125
training_2583,C<D,pair,-0.3125
training_3161,A,letter,-0.8407507538795471
training_3161,B,letter,-2.1845006942749023
training_3161,C,letter,-0.8407507538795471
training_3161,D,letter,-3.7938756942749023
training_0450,A,letter,-5.752296447753906
training_0450,B,letter,-2.3929216861724854
training_0450,C,letter,-4.580421447753906
training_0450,D,letter,-0.111671581864357
training_1261,A,present,0.15625
training_1261,B,present,-6.843749827356078
training_1261,C,present,-5.828124802093953
training_1261,D,present,2.156249895691872
training_2065,A,letter,-3.924518823623657
training_2065,B,letter,-4.440143585205078
training_2065,C,letter,-0.4401437640190124
training_2065,D,letter,-1.1276438236236572
training_2592,ADBC,perm,1.0
training_2592,A<B,pair,3.750000022351742
training_2592,A<C,pair,6.531250125379302
training_2592,A<D,pair,2.609374895691872
training_2592,B<C,pair,2.250000022351742
training_2592,B<D,pair,-3.093750111758709
training_2592,C<D,pair,-5.968749856809154
training_3173,A,letter,-2.95559310913086
training_3173,B,letter,-3.25246810913086
training_3173,C,letter,-0.1118431091308593
training_3173,D,letter,-4.268093109130859
training_0454,A,letter,-6.550403594970703
training_0454,B,letter,-0.331653356552124
training_0454,C,letter,-3.237903356552124
training_0454,D,letter,-1.425403356552124
training_1265,A,present,-2.500000074505806
training_1265,B,present,-1.296875
training_1265,C,present,-8.375000016356353
training_1265,D,present,-2.2343750596046448
training_2069,A,letter,-6.581963539123535
training_2069,B,letter,-4.191338539123535
training_2069,C,letter,-5.988213539123535
training_2069,D,letter,-0.0194635055959224
training_3177,A,letter,-1.531440496444702
training_3177,B,letter,-4.172065734863281
training_3177,C,letter,-0.5001904964447021
training_3177,D,letter,-1.828315496444702
training_0456,A,letter,-0.1207767948508262
training_0456,B,letter,-4.417651653289795
training_0456,C,letter,-3.870776891708374
training_0456,D,letter,-2.527026891708374
training_1267,A,present,0.328125
training_1267,B,present,-1.1250000596046448
training_1267,C,present,-0.953125
training_1267,D,present,-2.6875000074505806
training_2071,A,letter,-3.832113981246948
training_2071,B,letter,-1.0196139812469482
training_2071,C,letter,-1.7071139812469482
training_2071,D,letter,-0.832114040851593
training_3179,A,letter,-1.9854079484939573
training_3179,B,letter,-2.126032829284668
training_3179,C,letter,-1.1885329484939575
training_3179,D,letter,-0.8291579484939575
training_0466,A,letter,-0.0480898320674896
training_0466,B,letter,-5.610589981079102
training_0466,C,letter,-3.4074647426605225
training_0466,D,letter,-4.657464981079102
training_1277,A,present,-0.296875
training_1277,B,present,-7.703124795749318
training_1277,C,present,-0.375
training_1277,D,present,-1.8281250298023224
training_2081,A,letter,-3.954634189605713
training_2081,B,letter,-4.110884189605713
training_2081,C,letter,-3.657759189605713
training_2081,D,letter,-0.0640091449022293
training_3189,A,letter,-1.565622329711914
training_3189,B,letter,-0.456247329711914
training_3189,C,letter,-3.940622329711914
training_3189,D,letter,-1.987497329711914
training_0469,A,letter,-0.1940238773822784
training_0469,B,letter,-2.240898847579956
training_0469,C,letter,-2.881523847579956
training_0469,D,letter,-4.428399085998535
training_1280,A,present,-3.1093748919665813
training_1280,B,present,-2.953124932944774
training_1280,C,present,-1.03125
training_1280,D,present,-3.5156249199062586
training_2084,A,letter,-2.6385316848754883
training_2084,B,letter,-1.6697816848754885
training_2084,C,letter,-2.4979066848754883
training_2084,D,letter,-0.4197816848754883
training_3192,A,letter,-0.746291995048523
training_3192,B,letter,-0.871291995048523
training_3192,C,letter,-4.7306671142578125
training_3192,D,letter,-2.3244171142578125
training_0471,A,letter,-0.0011393491877242
training_0471,B,letter,-8.641764640808105
training_0471,C,letter,-8.485514640808105
training_0471,D,letter,-7.266764163970947
training_1282,A,present,-0.03125
training_1282,B,present,-8.60937454989471
training_1282,C,present,-6.437499928986654
training_1282,D,present,-0.359375
training_2086,A,letter,-4.947257518768311
training_2086,B,letter,-6.806632518768311
training_2086,C,letter,-0.009757443331182
training_2086,D,letter,-6.650382518768311
training_2598,BCAD,perm,1.0
training_2598,A<B,pair,-1.078125
training_2598,A<C,pair,-1.6093750149011612
training_2598,A<D,pair,-1.2968750447034836
training_2598,B<C,pair,-0.375
training_2598,B<D,pair,1.6250000298023224
training_2598,C<D,pair,0.171875
training_3194,A,letter,-1.2668228149414062
training_3194,B,letter,-4.469947814941406
training_3194,C,letter,-0.829322874546051
training_3194,D,letter,-1.3136978149414062
training_0475,A,letter,-0.0309004243463277
training_0475,B,letter,-4.140275478363037
training_0475,C,letter,-4.905900478363037
training_0475,D,letter,-5.062150478363037
training_1286,A,present,-1.5312499850988388
training_1286,B,present,-1.8281250596046448
training_1286,C,present,-4.10937519185245
training_1286,D,present,-5.562499786261469
training_3198,A,letter,-2.7225775718688965
training_3198,B,letter,-0.519452691078186
training_3198,C,letter,-5.3788275718688965
training_3198,D,letter,-1.097577691078186
training_0494,A,letter,-5.23237419128418
training_0494,B,letter,-0.9979994297027588
training_0494,C,letter,-1.0604994297027588
training_0494,D,letter,-1.2792494297027588
training_1305,A,present,-8.046874852152541
training_1305,B,present,-0.84375
training_1305,C,present,0.09375
training_1305,D,present,-4.046874921768904
training_2106,A,letter,-5.617307186126709
training_2106,B,letter,-0.1798072010278701
training_2106,C,letter,-2.632932186126709
training_2106,D,letter,-2.429807186126709
training_3217,A,letter,-4.702388763427734
training_3217,B,letter,-4.577388763427734
training_3217,C,letter,-2.9055137634277344
training_3217,D,letter,-0.0773887112736702
training_0495,A,letter,-3.760282516479492
training_0495,B,letter,-3.072782516479492
training_0495,C,letter,-0.0884075164794921
training_0495,D,letter,-4.275907516479492
training_1306,A,present,-0.4999999701976776
training_1306,B,present,0.515625
training_1306,C,present,0.078125
training_1306,D,present,-1.7187499552965164
training_2107,A,letter,-3.740357398986816
training_2107,B,letter,-4.412232398986816
training_2107,C,letter,-0.0372323766350746
training_2107,D,letter,-7.662232398986816
training_3218,A,letter,-5.913168430328369
training_3218,B,letter,-5.616293430328369
training_3218,C,letter,-7.741293430328369
training_3218,D,letter,-0.006918640807271
training_0498,A,letter,-4.543857097625732
training_0498,B,letter,-6.559482097625732
training_0498,C,letter,-7.809482097625732
training_0498,D,letter,-0.012607280164957
training_1309,A,present,-4.421874891966581
training_1309,B,present,0.828125
training_1309,C,present,-0.6562499701976776
training_1309,D,present,0.859375
training_2110,A,letter,-5.524214744567871
training_2110,B,letter,-0.7898396253585815
